fund_id,transaction_date,firm_id,transaction_type,transaction_amount,cumulative_contribution,cumulative_distribution,net_cashflow
141815,2024-03-31,62552,Value,2600000,-3000000,0,-3000000
141822,2024-03-31,247083,Value,4785136,-4759938,3690,-4756248
141840,2024-03-31,1694,Value,6189461.33,-5549999.91,0,-5549999.91
141937,2024-03-31,358250,Value,35032160.3,-8117000,250815.3,-7866184.7
142000,2024-03-31,361,Value,10362455.5,-9010831,0,-9010831
142118,2024-03-31,22829,Value,3212234.67,-3343750,0,-3343750
142146,2024-03-31,1632,Value,14337385.5,-9473000,0,-9473000
142177,2024-03-31,802,Value,3025410.8,-3527406.6,0,-3527406.6
142221,2024-03-31,160,Value,2933454.55,-3450000,0,-3450000
142224,2024-03-31,160,Value,2509777.78,-2824888.89,0,-2824888.89
142247,2024-03-31,17188,Value,7285537.12,-4500000,0,-4500000
142248,2024-03-31,17188,Value,4960724.6,-4750000,0,-4750000
142443,2024-03-31,345712,Value,1686600,-2060000,0,-2060000
142558,2024-03-31,24,Value,2871000,-2250000,0,-2250000
142569,2024-03-31,150435,Value,2081674,-2568330.5,98472,-2469858.5
142596,2024-03-31,10770,Value,1152505,-1411000,0,-1411000
142649,2024-03-31,2007,Value,3770093.2,-3570000,0,-3570000
142677,2024-03-31,328570,Value,7078804.24,-7755000,0,-7755000
142682,2024-03-31,9052,Value,2864534,-3432046,0,-3432046
142683,2024-03-31,9052,Capital Call,-1285618.33,-3622629,0,-3622629
142696,2024-03-31,461,Value,5514313.6,-6000000,0,-6000000
142701,2024-03-31,66301,Value,2037391.3,-2331739.13,7826.09,-2323913.04
142702,2024-03-31,872,Value,3704145.08,-3858226.06,0,-3858226.06
142729,2024-03-31,70504,Value,20462069.26,-10000000,0,-10000000
142737,2024-03-31,302,Value,0,-75000,0,-75000
142740,2024-03-31,454,Capital Call,-2881572.6,-2977735.33,0,-2977735.33
142740,2024-03-31,454,Distribution,106703.13,-2977735.33,106703.13,-2871032.2
142741,2024-03-31,148770,Capital Call,-2006249.41,-7335272.94,0,-7335272.94
142797,2024-03-31,708,Value,465757.38,-435634.4,0,-435634.4
142835,2024-03-31,101,Value,12990000,-8660000,0,-8660000
142891,2024-03-31,2250,Value,9930000,-10000000,0,-10000000
142894,2024-03-31,227357,Capital Call,-1150000,-3500000,0,-3500000
142998,2024-03-31,672,Distribution,420508.78,-4400000,501509.58,-3898490.42
142998,2024-03-31,672,Capital Call,-1220000,-4400000,81000.8,-4318999.2
143049,2024-03-31,1597,Value,3055470,-3300000,0,-3300000
143053,2024-03-31,49,Value,162267.1,-162267.1,0,-162267.1
143085,2024-03-31,727870,Value,8829154.2,-6373000,0,-6373000
143210,2024-03-31,814,Value,5227849.4,-4894330.2,0,-4894330.2
143245,2024-03-31,302243,Value,2142884.25,-2300000,0,-2300000
143271,2024-03-31,8723,Value,1619600,-1812800,0,-1812800
143323,2024-03-31,392236,Value,2199000,-2200000,0,-2200000
143348,2024-03-31,656,Value,3842000,-3900000,0,-3900000
143477,2024-03-31,212616,Value,3395524.8,-3853498.8,0,-3853498.8
143482,2024-03-31,272348,Value,3566020.37,-4131872.61,0,-4131872.61
143616,2024-03-31,2901,Value,3387141.7,-3103355.6,0,-3103355.6
143626,2024-03-31,355,Value,4651468.21,-3751184.04,112535.52,-3638648.52
143635,2024-03-31,68882,Capital Call,-700000,-2700000,0,-2700000
143819,2024-03-31,2476,Value,3676610,-3710000,0,-3710000
143915,2024-03-31,392236,Value,3453333.33,-4100000,0,-4100000
143931,2024-03-31,69045,Value,6514000,-7015000,0,-7015000
143932,2024-03-31,69045,Value,5907000,-8165000,0,-8165000
143952,2024-03-31,305019,Value,1577497.57,-1608924.35,0,-1608924.35
144200,2024-03-31,425813,Value,14400000,-10000000,0,-10000000
144217,2024-03-31,93,Value,2064470.58,-2409882.35,0,-2409882.35
144248,2024-03-31,164017,Value,9497957.27,-10757112.86,3084441.08,-7672671.78
144267,2024-03-31,93,Value,2546666.67,-2600000,0,-2600000
144327,2024-03-31,780,Value,5554864,-5597386.75,2054.24,-5595332.51
144410,2024-03-31,303,Value,3795524,-3480000,308310.98,-3171689.02
144552,2024-03-31,1597,Value,1509282,-1910000,0,-1910000
144555,2024-03-31,472651,Distribution,520000,-5200000,520000,-4680000
144555,2024-03-31,472651,Capital Call,-400000,-5200000,0,-5200000
144564,2024-03-31,314435,Value,1212038.71,-1694613.11,640.45,-1693972.66
144589,2024-03-31,461,Value,5879772,-6000000,0,-6000000
144633,2024-03-31,111906,Value,2301420.17,-2668164.27,0,-2668164.27
144865,2024-03-31,70490,Value,4249250,-3695000,0,-3695000
144868,2024-03-31,733,Value,6833009.32,-5983089.8,1247794.8,-4735295
144877,2024-03-31,58200,Value,3404250,-3750000,34875,-3715125
144937,2024-03-31,96512,Value,2141268.67,-2287140,0,-2287140
144942,2024-03-31,22035,Value,842096,-1000000,0,-1000000
144948,2024-03-31,6178,Value,5324951,-1606162,0,-1606162
144976,2024-03-31,11706,Value,2543528.3,-3503000,5633524.6,2130524.6
145010,2024-03-31,6649,Value,1274466,-1498257.33,0,-1498257.33
145132,2024-03-31,12307,Value,10625000,-10000000,5625000,-4375000
145217,2024-03-31,308570,Value,1616670.67,-1875000,0,-1875000
145297,2024-03-31,1795,Capital Call,-1464000,-3765000,0,-3765000
145403,2024-03-31,2305,Value,2876020.9,-2771000,17180.2,-2753819.8
145411,2024-03-31,161262,Value,972069.5,-1092747.75,0,-1092747.75
145422,2024-03-31,1998,Value,3314354,-3050000,0,-3050000
145432,2024-03-31,1346,Value,4847000,-3700000,0,-3700000
145503,2024-03-31,13158,Value,2400000,-2400000,0,-2400000
145548,2024-03-31,6140,Value,5072782.93,-4765487.73,339677.77,-4425809.96
145589,2024-03-31,433074,Value,4420157.14,-6887077.14,0,-6887077.14
145598,2024-03-31,758,Value,1242408,-1491184,0,-1491184
145626,2024-03-31,93335,Capital Call,-700000,-3150000,0,-3150000
145631,2024-03-31,79005,Value,4488248.29,-3583516.86,2054,-3581462.86
145646,2024-03-31,9740,Value,1891176.47,-2338117.65,0,-2338117.65
145654,2024-03-31,58200,Value,3174800,-4000000,0,-4000000
145885,2024-03-31,44569,Value,1970931.35,-2250873.81,0,-2250873.81
145998,2024-03-31,136172,Value,7046486.67,-6538006.67,109787.45,-6428219.22
146086,2024-03-31,200076,Value,7950208.43,-5447181.66,189.73,-5446991.93
146101,2024-03-31,1489,Value,392000,-700000,0,-700000
146109,2024-03-31,916,Value,10496666.67,-9496666.67,109999.99,-9386666.68
146135,2024-03-31,4698,Value,12093580,-8410000,0,-8410000
146248,2024-03-31,6715,Value,4799999.99,-4533333.33,0,-4533333.33
146249,2024-03-31,6715,Value,2234042.56,-2074468.09,0,-2074468.09
146627,2024-03-31,1360,Value,1482035,-1630387,0,-1630387
146934,2024-03-31,6955,Value,6305432.14,-5640880.27,111099.73,-5529780.54
146935,2024-03-31,1718,Value,3906000,-4200000,0,-4200000
147087,2024-03-31,355,Value,2685449.2,-1900000,0,-1900000
147110,2024-03-31,90371,Value,1230733.46,-1482300.37,0,-1482300.37
147252,2024-03-31,134250,Value,7639453.76,-8293657.89,0,-8293657.89
147263,2024-03-31,7,Value,2913355.28,-2957958.63,0,-2957958.63
147312,2024-03-31,6734,Value,5169214.4,-4592000,0,-4592000
147328,2024-03-31,168964,Value,1867428.34,-1784643.67,0,-1784643.67
147362,2024-03-31,9718,Value,4538818.67,-4285571.33,28703.99,-4256867.34
147388,2024-03-31,247761,Value,1642446.94,-2000000,0,-2000000
147389,2024-03-31,247761,Value,1538937.33,-2400000,600000,-1800000
147659,2024-03-31,651,Value,1047654,-1305000,0,-1305000
147790,2024-03-31,573,Value,8849760,-8240000,1021760,-7218240
147805,2024-03-31,17601,Value,5820000,-6000000,0,-6000000
147848,2024-03-31,10869,Value,738200,-1000000,0,-1000000
148048,2024-03-31,390141,Distribution,1221511.6,-7993080,1626583.55,-6366496.45
148052,2024-03-31,13322,Value,2560416.3,-3774999.38,832950.06,-2942049.32
148055,2024-03-31,14411,Value,31759.57,-535161.08,0,-535161.08
148081,2024-03-31,8114,Value,4705000,-4675000,5000.01,-4669999.99
148112,2024-03-31,554,Value,10621067.06,-8772526.79,1128373.98,-7644152.81
148143,2024-03-31,292290,Value,1463260,-1761098,0,-1761098
148335,2024-03-31,8710,Value,2111197.6,-2544718.4,0,-2544718.4
148336,2024-03-31,8710,Value,3092929.6,-3455286.4,1115524.81,-2339761.59
148462,2024-03-31,651,Capital Call,-200000,-1200000,0,-1200000
148471,2024-03-31,651,Value,1998370.33,-1900704.8,0,-1900704.8
148503,2024-03-31,355,Value,5709751.71,-7188194.86,1117647.06,-6070547.8
148504,2024-03-31,906,Value,6982000,-7294000,2000.01,-7291999.99
148506,2024-03-31,906,Value,8505600,-8474400,1599.97,-8472800.03
148571,2024-03-31,20031,Value,4084825.5,-3605000,0,-3605000
148588,2024-03-31,1374,Value,8567706.42,-7048638.39,0,-7048638.39
148623,2024-03-31,15143,Value,6952976.25,-6263999,0,-6263999
148624,2024-03-31,15143,Value,2283120,-2718000,0,-2718000
148628,2024-03-31,458,Value,3808068.26,-1530633.33,0,-1530633.33
148631,2024-03-31,13322,Value,1348917.07,-2839690.71,1402826.74,-1436863.97
148681,2024-03-31,939,Value,1862000,-2108000,0,-2108000
148726,2024-03-31,814,Value,8723193.6,-9064000,0,-9064000
148838,2024-03-31,11506,Value,3304201,-2866818,0,-2866818
148870,2024-03-31,36586,Value,1550000,-1720000,0,-1720000
148889,2024-03-31,238,Value,1743020,-2200000,0,-2200000
149091,2024-03-31,7459,Value,786640,-786284.44,0,-786284.44
149102,2024-03-31,16819,Value,3823625.3,-3970579.2,18406.81,-3952172.39
149269,2024-03-31,573,Value,8022880,-6560000,741280,-5818720
149276,2024-03-31,573,Value,2686860,-2070000,0,-2070000
149279,2024-03-31,10380,Value,302000,-302000,0,-302000
149388,2024-03-31,1759,Value,1106117.03,-1095825.67,0,-1095825.67
149438,2024-03-31,321729,Value,9852861.27,-9875885.29,19775.87,-9856109.42
149465,2024-03-31,167467,Value,6437272.72,-4230545.45,171272.74,-4059272.71
149485,2024-03-31,140,Value,6423627.34,-4814260.22,89488.62,-4724771.6
149543,2024-03-31,1317,Value,2044.27,-326706,0,-326706
149570,2024-03-31,2264,Capital Call,-1000000,-6000000,200000,-5800000
149570,2024-03-31,2264,Distribution,580000,-6000000,780000,-5220000
149584,2024-03-31,357188,Capital Call,-271000,-1546000,0,-1546000
149612,2024-03-31,2515,Value,3106454,-2400253.15,0,-2400253.15
149620,2024-03-31,263967,Value,1391434.69,-1750000,0,-1750000
149623,2024-03-31,475912,Value,4520755.5,-3802323,10375.02,-3791947.98
149628,2024-03-31,10380,Value,3542932.67,-3525813.57,0,-3525813.57
149629,2024-03-31,263967,Capital Call,-300000,-1200000,0,-1200000
149631,2024-03-31,263967,Capital Call,-501347.5,-3001347.5,0,-3001347.5
149639,2024-03-31,2515,Value,2082953.6,-2220000.01,0,-2220000.01
149855,2024-03-31,444399,Value,3000000,-3000000,0,-3000000
150073,2024-03-31,355,Value,3900000,-3250000,65000,-3185000
150107,2024-03-31,18,Value,940220.31,-879999.96,0,-879999.96
150110,2024-03-31,355,Value,8817658.84,-7411667.05,0,-7411667.05
150190,2024-03-31,121464,Value,4310449.47,-4800773.68,0,-4800773.68
150199,2024-03-31,152709,Value,2500000,-3000000,0,-3000000
150291,2024-03-31,239098,Value,10986393.05,-10000000,985255.8,-9014744.2
150304,2024-03-31,506964,Value,3277963.6,-3580100,0,-3580100
150401,2024-03-31,321548,Value,1889475,-1830000,0,-1830000
150505,2024-03-31,148681,Value,1210621,-1003000,0,-1003000
150518,2024-03-31,7867,Value,18902927.1,-10065187.5,0,-10065187.5
150671,2024-03-31,170017,Value,6900120.72,-6052737.45,0,-6052737.45
150921,2024-03-31,16906,Value,1326000,-1700000,0,-1700000
150957,2024-03-31,496,Value,2973014.36,-3300000,0,-3300000
151014,2024-03-31,287916,Value,3977646.84,-3857508.83,0,-3857508.83
151036,2024-03-31,504,Value,4270493.27,-3322120.67,0,-3322120.67
151068,2024-03-31,2205,Value,3425000,-4500000,1625000,-2875000.01
151080,2024-03-31,365310,Value,6227362.74,-6133001.97,13884.69,-6119117.28
151088,2024-03-31,384886,Value,2083810,-2400000,0,-2400000
151100,2024-03-31,906,Value,5806538,-5478995.9,0,-5478995.9
151189,2024-03-31,436,Value,1844274.14,-2238678.38,0,-2238678.38
151360,2024-03-31,690,Value,1066333.33,-1100000,0,-1100000
151467,2024-03-31,90666,Value,2125984.26,-2283464.57,0,-2283464.57
151545,2024-03-31,367,Value,395995.97,-750000,40721.47,-709278.53
151819,2024-03-31,12952,Value,779832.9,-1089000,0,-1089000
151921,2024-03-31,733,Value,3173312.28,-3099747.8,52328.67,-3047419.13
152198,2024-03-31,336409,Value,11673463,-2500000,0,-2500000
152200,2024-03-31,916,Value,3584638.36,-3520503.4,0,-3520503.4
152272,2024-03-31,14411,Value,5748373,-6000000,0,-6000000
152310,2024-03-31,756,Value,6441800,-6200000,2480000,-3720000
152340,2024-03-31,91,Value,19563990.41,-9696683.87,3390251.87,-6306432
152345,2024-03-31,22853,Capital Call,-811607,-7538707,0,-7538707
152345,2024-03-31,22853,Distribution,298949.01,-7538707,298949.01,-7239757.99
152497,2024-03-31,1632,Value,5843138.49,-4949906.65,0,-4949906.65
152625,2024-03-31,495438,Value,7328873.68,-6482287,0,-6482287
152637,2024-03-31,425866,Value,10819975.5,-3225625,3054.99,-3222570.01
152664,2024-03-31,6715,Value,1200000,-1533333.33,0,-1533333.33
152724,2024-03-31,424,Value,8425833.34,-8354166.67,0,-8354166.67
152833,2024-03-31,6733,Value,4832018.03,-3870435.84,0,-3870435.84
152835,2024-03-31,70,Value,10148170.78,-10000000,0,-10000000
152879,2024-03-31,6733,Value,3073835.4,-2397156.43,0,-2397156.43
152988,2024-03-31,67538,Value,10925733.94,-9872537.8,0,-9872537.8
153038,2024-03-31,201282,Value,13300000,-10000000,0,-10000000
153044,2024-03-31,6307,Value,11930367.46,-8822053.23,0,-8822053.23
153089,2024-03-31,471846,Value,15622366.61,-10142843.69,0,-10142843.69
153099,2024-03-31,579,Distribution,66978.4,-2330565.34,71030.5,-2259534.84
153099,2024-03-31,579,Capital Call,-427061.41,-2330565.34,4052.1,-2326513.24
153132,2024-03-31,558,Value,1672266,-1999061.78,0,-1999061.78
153218,2024-03-31,5020,Value,13227546.45,-8899998.79,214634.21,-8685364.58
153224,2024-03-31,458,Value,3277459.12,-2766666.04,753719.56,-2012946.48
153297,2024-03-31,454,Value,14737308.16,-10028208.69,0,-10028208.69
153338,2024-03-31,206029,Value,6068212.13,-8747092.2,2325155.37,-6421936.83
153472,2024-03-31,88286,Value,9710908.5,-8157000,815.7,-8156184.3
153532,2024-03-31,14944,Value,6721366.78,-8815402.03,0,-8815402.03
153591,2024-03-31,579,Capital Call,-715670,-1520000,0,-1520000
153591,2024-03-31,579,Distribution,103.97,-1520000,103.97,-1519896.03
153649,2024-03-31,184375,Value,3972325.2,-4020097.51,44438.72,-3975658.79
153676,2024-03-31,105854,Value,11887447.33,-10000000,0,-10000000
153753,2024-03-31,169454,Value,1313774,-1329858,0,-1329858
153821,2024-03-31,4909,Value,666087.85,-1217881.94,55555.56,-1162326.38
153823,2024-03-31,375870,Value,10001856.54,-7928569.04,703636.95,-7224932.09
153824,2024-03-31,375870,Value,12272345.05,-11003710,857212.56,-10146497.44
153828,2024-03-31,187,Value,2178905,-2150684.8,0,-2150684.8
153875,2024-03-31,162909,Capital Call,-776143.46,-2435623.61,0,-2435623.61
153875,2024-03-31,162909,Distribution,22164,-2435623.61,22164,-2413459.61
154132,2024-03-31,1557,Value,15526258.32,-14000527.21,0,-14000527.21
154133,2024-03-31,13774,Value,1667188,-2246438,0,-2246438
154135,2024-03-31,13774,Value,3085843,-2991766,0,-2991766
154180,2024-03-31,780,Capital Call,-319000,-5360000,0,-5360000
154409,2024-03-31,573,Value,1300320,-860000,0,-860000
154425,2024-03-31,14411,Value,5016305.27,-4376547.5,0,-4376547.5
154612,2024-03-31,211,Value,5000000,-5000000,0,-5000000
154681,2024-03-31,558,Value,2332714.29,-2150000,0,-2150000
154682,2024-03-31,100926,Capital Call,-65616.32,-10000000,0,-10000000
154865,2024-03-31,1503,Value,3176412.9,-3351000,0,-3351000
155291,2024-03-31,138171,Value,41331618.62,-9799991.66,1537187,-8262804.66
155293,2024-03-31,2264,Capital Call,-700000,-10000000,0,-10000000
155305,2024-03-31,416,Value,1128333.33,-1300000,0,-1300000
155322,2024-03-31,317,Value,67545.46,-38454.55,0,-38454.55
155329,2024-03-31,94970,Value,3967436.93,-4092412.31,282963.1,-3809449.21
155452,2024-03-31,287418,Value,31567080,-10037150.8,0,-10037150.8
155487,2024-03-31,14944,Value,6359794.37,-6298030.76,0,-6298030.76
155623,2024-03-31,426412,Value,0,-10811000,20877122.1,10066122.1
155674,2024-03-31,297911,Value,7998460.12,-8255592.8,0,-8255592.8
155682,2024-03-31,1480,Value,13294243.06,-9797441.36,0,-9797441.36
155957,2024-03-31,357,Value,2136663.2,-3128469.2,1993594.79,-1134874.41
156114,2024-03-31,250009,Value,4136035,-4496411,6695.02,-4489715.98
156153,2024-03-31,178,Value,7374264.87,-10045328.05,0,-10045328.05
156213,2024-03-31,14411,Value,7262758.1,-7307622.86,7622.87,-7299999.99
156330,2024-03-31,1517,Value,1541611.07,-2000000,0,-2000000
156439,2024-03-31,4936,Capital Call,-39000,-6900000,0,-6900000
156445,2024-03-31,885,Capital Call,-200000,-1700000,0,-1700000
156466,2024-03-31,96512,Value,10267238.1,-9429000,0,-9429000
156805,2024-03-31,15098,Value,966559.33,-1213680,0,-1213680
156875,2024-03-31,280959,Value,6812500,-5450000,0,-5450000
156968,2024-03-31,18,Value,3004009.72,-2590148,0,-2590148
156971,2024-03-31,18,Value,3138524.76,-2975001,0,-2975001
157028,2024-03-31,22769,Value,2303706.54,-2569490.27,80599.59,-2488890.68
157140,2024-03-31,105936,Value,3172672.69,-3410699.03,58587.08,-3352111.95
157213,2024-03-31,813,Value,78051.2,-78051.2,0,-78051.2
157246,2024-03-31,353464,Value,1350000,-1500000,0,-1500000
157271,2024-03-31,65417,Value,4383530,-5000000,0,-5000000
157311,2024-03-31,372260,Value,2072188.02,-1669885.28,32445.89,-1637439.39
157381,2024-03-31,6198,Value,5926062,-4580000,0,-4580000
157494,2024-03-31,17601,Value,1820000,-2000000,0,-2000000
157600,2024-03-31,475912,Value,10690945.33,-7928795.33,1573526.68,-6355268.65
157627,2024-03-31,6140,Capital Call,-1172046.27,-2338324.17,0,-2338324.17
157667,2024-03-31,15662,Value,9547347.76,-9708737.86,0,-9708737.86
157807,2024-03-31,305224,Value,4504051,-4100000,0,-4100000
158380,2024-03-31,5571,Value,4966029.2,-4500000,0,-4500000
158414,2024-03-31,3616,Value,2452174,-2644516,105459.99,-2539056.01
158521,2024-03-31,13158,Value,6309342.33,-3600000,0,-3600000
158626,2024-03-31,296,Value,2808575,-2750000,0,-2750000
158745,2024-03-31,192929,Value,3918110,-3561421.67,9555.01,-3551866.66
158748,2024-03-31,332726,Value,1130096.14,-884753.89,184913.56,-699840.33
158851,2024-03-31,214065,Value,2646220.72,-2821965.12,0,-2821965.12
158975,2024-03-31,8062,Value,2231200,-2311200,0,-2311200
159235,2024-03-31,233665,Capital Call,-387096.78,-1612903.23,0,-1612903.23
159239,2024-03-31,2389,Value,1042771.13,-938013.27,0,-938013.27
159263,2024-03-31,758,Capital Call,-1107692.31,-1846153.85,0,-1846153.85
159454,2024-03-31,9816,Value,530776.09,-811775.2,0,-811775.2
159811,2024-03-31,455,Value,82500,-157993.2,0,-157993.2
160247,2024-03-31,289,Value,39548022.6,-9180790.96,3615819.17,-5564971.79
160860,2024-03-31,9004,Value,3153333.33,-2950000,0,-2950000
160864,2024-03-31,9004,Value,1478391,-1500000,0,-1500000
160868,2024-03-31,9004,Value,477284,-550000,0,-550000
160885,2024-03-31,296,Value,4203540,-3300000,0,-3300000
160954,2024-03-31,70504,Value,8299729.8,-10000000,0,-10000000
160985,2024-03-31,439099,Value,18000000,-10000000,0,-10000000
161080,2024-03-31,22769,Value,5673580,-10180210,0,-10180210
161142,2024-03-31,14457,Value,1350742,-1660000,0,-1660000
161197,2024-03-31,5937,Value,2644540.25,-3432803.5,3251484.5,-181319
161315,2024-03-31,19236,Value,426071.6,-394000,0,-394000
161540,2024-03-31,7626,Value,1367148.8,-1042578,266233.2,-776344.8
161871,2024-03-31,112528,Value,1570000,-1570000,0,-1570000
161934,2024-03-31,2435,Value,15582595.89,-9293610,0,-9293610
162026,2024-03-31,674,Value,12964083.33,-10274906,0,-10274906
162480,2024-03-31,11998,Value,13064077.44,-9125505.32,0,-9125505.32
162676,2024-03-31,5411,Value,977541,-998000,0,-998000
162799,2024-03-31,577,Value,11600,-139600,0,-139600
162978,2024-03-31,906,Value,3029326.51,-2735632.21,8282.78,-2727349.43
163108,2024-03-31,24103,Value,2346938.78,-2755102.04,0,-2755102.04
163201,2024-03-31,7,Value,5555334.8,-5175000,0,-5175000
163250,2024-03-31,24,Value,463437,-450000,0,-450000
163281,2024-03-31,15307,Value,2095443.47,-2348584.29,5625.35,-2342958.94
163399,2024-03-31,1503,Value,7502550.41,-7584925.83,0,-7584925.83
163550,2024-03-31,111,Value,5067562.64,-5244233.04,66741.78,-5177491.26
163554,2024-03-31,579,Capital Call,1025000,-7473000,909286,-6563714
163554,2024-03-31,579,Distribution,122735.3,-7473000,1032021.3,-6440978.7
163555,2024-03-31,579,Capital Call,-317700.65,-1270088.44,3181.55,-1266906.89
163555,2024-03-31,579,Distribution,0,-1270088.44,3181.55,-1266906.89
163643,2024-03-31,1430,Value,1021075.3,-1050000,0,-1050000
163797,2024-03-31,355,Value,5790214.8,-4869000,123185.7,-4745814.3
163836,2024-03-31,14411,Value,2260756.83,-2400000,0,-2400000
163905,2024-03-31,201282,Value,7271800,-7060000,0,-7060000
164079,2024-03-31,6214,Value,1228388.8,-1471733.2,0,-1471733.2
164094,2024-03-31,355,Value,1824000,-1600000,0,-1600000
164109,2024-03-31,122276,Value,12285773,-9980205,794999.98,-9185205.02
164131,2024-03-31,202,Value,759154.86,-1045000.86,0,-1045000.86
164190,2024-03-31,40167,Value,4856375.23,-3626851.49,723.3,-3626128.19
164354,2024-03-31,15,Value,6280974.43,-5278129.77,686156.87,-4591972.9
164401,2024-03-31,13158,Value,400000,-400000,0,-400000
164477,2024-03-31,14411,Value,379833,-500000,0,-500000
164535,2024-03-31,15805,Value,1416906.16,-1769834.53,6999.78,-1762834.75
164896,2024-03-31,22036,Value,110371.65,-305569.83,0,-305569.83
165091,2024-03-31,375870,Value,5617889.19,-4389400,0,-4389400
165344,2024-03-31,212616,Value,1965135.4,-2276784.6,0,-2276784.6
165884,2024-03-31,4170,Value,2524272.2,-2524272.2,0,-2524272.2
165942,2024-03-31,674,Value,12696861.4,-10008311.2,0,-10008311.2
166075,2024-03-31,2140,Value,800000,-820000,0,-820000
166386,2024-03-31,86,Value,6372000,-5900000,118000,-5782000
166656,2024-03-31,273863,Value,9845330,-10008250,14088299.97,4080049.97
166824,2024-03-31,2476,Value,10112749.71,-8269905,0,-8269905
166858,2024-03-31,588,Value,3007200,-2100000,0,-2100000
166866,2024-03-31,20031,Value,11666000,-10000000,0,-10000000
166925,2024-03-31,459028,Value,10521896,-7543358.4,0,-7543358.4
166929,2024-03-31,18,Value,1230132.82,-1000000,0,-1000000
166930,2024-03-31,18,Value,1199713.76,-1000000.04,0,-1000000.04
166931,2024-03-31,18,Value,1157796.18,-988985.03,0,-988985.03
166939,2024-03-31,170996,Value,2280000,-2740000,200000,-2540000
167003,2024-03-31,52123,Value,1337000,-1337000,0,-1337000
167247,2024-03-31,479,Value,11977023.78,-8932229.05,0,-8932229.05
167438,2024-03-31,906,Capital Call,-245889.76,-7236852.96,0,-7236852.96
167459,2024-03-31,11706,Value,2963460.5,-1705000,0,-1705000
167538,2024-03-31,1346,Value,3517830,-3483000,0,-3483000
168148,2024-03-31,101,Value,16262000,-3460000,0,-3460000
168161,2024-03-31,280959,Value,1500000,-1500000,0,-1500000
168221,2024-03-31,24,Value,674895,-650000,0,-650000
168297,2024-03-31,525602,Value,415942,-608736.33,0,-608736.33
168333,2024-03-31,2901,Value,1909500,-1500000,0,-1500000
168592,2024-03-31,417312,Value,5487000,-4000000,0,-4000000
168751,2024-03-31,458,Value,3802192.7,-3051910,0,-3051910
168752,2024-03-31,14411,Value,4791252.17,-4198250,71280.91,-4126969.09
168753,2024-03-31,504,Value,8445814.69,-9784870,2600897.41,-7183972.59
168765,2024-03-31,13859,Value,8714290,-9798188,12084044.02,2285856.02
168837,2024-03-31,77,Value,2656900,-2312000,0,-2312000
168867,2024-03-31,188660,Capital Call,-3200000,-4700000,0,-4700000
169171,2024-03-31,544271,Value,7379711.96,-6278923.08,0,-6278923.08
169206,2024-03-31,65555,Capital Call,-1000000,-2000000,0,-2000000
169246,2024-03-31,372260,Value,2677823.6,-1900000,0,-1900000
169275,2024-03-31,13158,Value,2709000,-3150000,0,-3150000
170069,2024-03-31,2166,Distribution,363047.49,-9007310.52,363047.49,-8644263.03
170069,2024-03-31,2166,Capital Call,-4215297.48,-9007310.52,0,-9007310.52
170082,2024-03-31,651,Value,9660112.4,-8724999.79,0,-8724999.79
170540,2024-03-31,1292,Value,12054000,-8200000,82000,-8118000
170601,2024-03-31,217209,Value,194800,-300000,0,-300000
170627,2024-03-31,1895,Value,4166744.93,-2507583.33,0,-2507583.33
170691,2024-03-31,438,Value,14298000,-10000000,0,-10000000
170692,2024-03-31,20031,Value,8540415.55,-8460563.33,0,-8460563.33
171297,2024-03-31,2901,Value,7402400,-7600000,98800,-7501200
171389,2024-03-31,70504,Value,6762700,-7000000,0,-7000000
171455,2024-03-31,210114,Value,2858155.4,-3709000,1053356,-2655644
171985,2024-03-31,313787,Capital Call,-840923.2,-4912033.2,0,-4912033.2
171985,2024-03-31,313787,Distribution,203720.39,-4912033.2,203720.39,-4708312.81
172275,2024-03-31,18,Value,2893953.73,-2380004.64,0,-2380004.64
172279,2024-03-31,18,Value,863240.53,-880000.02,0,-880000.02
172374,2024-03-31,40879,Value,3258522.67,-3700000,0,-3700000
172550,2024-03-31,383485,Value,3460626.9,-3548474.14,29382.75,-3519091.39
172754,2024-03-31,170228,Value,10710400,-8000000,0,-8000000
172921,2024-03-31,368776,Capital Call,-490000,-2680000,0,-2680000
172992,2024-03-31,71217,Value,10400000,-10000000,0,-10000000
173878,2024-03-31,122505,Value,2200000,-2000000,60000,-1940000
173967,2024-03-31,71217,Value,17200000,-10000000,0,-10000000
174182,2024-03-31,280959,Value,10000000,-10000000,0,-10000000
174281,2024-03-31,14055,Value,14987320.38,-9759243.61,0,-9759243.61
174358,2024-03-31,342796,Value,1180003.86,-1185714.29,0,-1185714.29
174507,2024-03-31,4589,Value,2930086.03,-2800000,0,-2800000
174734,2024-03-31,687,Value,11500000,-10000000,0,-10000000
174862,2024-03-31,906,Value,1195462.8,-1277577.45,0,-1277577.45
174902,2024-03-31,906,Value,1121895.8,-1226813.75,0,-1226813.75
175421,2024-03-31,433074,Value,299966.67,-10000000,0,-10000000
175457,2024-03-31,14411,Value,9974284,-9096351.33,449999.96,-8646351.37
175913,2024-03-31,321729,Value,0,-9711279.83,16527043.88,6815764.05
176148,2024-03-31,2205,Value,1325000,-1350000,0,-1350000
176383,2024-03-31,307,Value,12417181.5,-8473000,0,-8473000
176726,2024-03-31,5708,Value,1373568,-1960000,0,-1960000
176971,2024-03-31,6407,Value,6239837.64,-6644826.86,0,-6644826.86
