fund_id,transaction_date,firm_id,transaction_type,transaction_amount,cumulative_contribution,cumulative_distribution,net_cashflow
2180,2020-03-31,865,Value,0,-10000000,8998371,-1001629
2180,2020-06-30,865,Value,0,-10000000,8998371,-1001629
2180,2020-09-30,865,Value,0,-10000000,8998371,-1001629
2180,2020-12-31,865,Value,0,-10000000,8998371,-1001629
2180,2021-03-31,865,Value,0,-10000000,8998371,-1001629
2180,2021-06-30,865,Value,0,-10000000,8998371,-1001629
2180,2021-09-30,865,Value,0,-10000000,8998371,-1001629
2180,2021-12-31,865,Value,0,-10000000,8998371,-1001629
2182,2020-03-31,856,Value,0,-10152937,4043975,-6108962
2182,2020-06-30,856,Value,0,-10152937,4043975,-6108962
2182,2020-09-30,856,Value,0,-10152937,4043975,-6108962
2182,2020-12-31,856,Value,0,-10152937,4043975,-6108962
2182,2021-03-31,856,Value,0,-10152937,4043975,-6108962
2182,2021-06-30,856,Value,0,-10152937,4043975,-6108962
2182,2021-09-30,856,Value,0,-10152937,4043975,-6108962
2182,2021-12-31,856,Value,0,-10152937,4043975,-6108962
2183,2020-03-31,866,Value,0,-10002278,10000002,-2276
2183,2020-06-30,866,Value,0,-10002278,10000002,-2276
2183,2020-09-30,866,Value,0,-10002278,10000002,-2276
2183,2020-12-31,866,Value,0,-10002278,10000002,-2276
2183,2021-03-31,866,Value,0,-10002278,10000002,-2276
2183,2021-06-30,866,Value,0,-10002278,10000002,-2276
2183,2021-09-30,866,Value,0,-10002278,10000002,-2276
2183,2021-12-31,866,Value,0,-10002278,10000002,-2276
2185,2020-03-31,868,Value,0,-10002975,6827964,-3175011
2185,2020-06-30,868,Value,0,-10002975,6827964,-3175011
2185,2020-09-30,868,Value,0,-10002975,6827964,-3175011
2185,2020-12-31,868,Value,0,-10002975,6827964,-3175011
2185,2021-03-31,868,Value,0,-10002975,6827964,-3175011
2185,2021-06-30,868,Value,0,-10002975,6827964,-3175011
2185,2021-09-30,868,Value,0,-10002975,6827964,-3175011
2185,2021-12-31,868,Value,0,-10002975,6827964,-3175011
2215,2020-06-30,594,Value,0,-13168273,28443944,15275671
2215,2021-12-31,594,Value,0,-13168273,28443944,15275671
2222,2020-06-30,893,Value,0,-10000001,14592989,4592988
2222,2020-09-30,893,Value,0,-10000001,14592989,4592988
2222,2020-12-31,893,Value,0,-10000001,14592989,4592988
2222,2021-03-31,893,Value,0,-10000001,14592989,4592988
2222,2021-06-30,893,Value,0,-10000001,14592989,4592988
2222,2021-09-30,893,Value,0,-10000001,14592989,4592988
2222,2021-12-31,893,Value,0,-10000001,14592989,4592988
2225,2021-12-31,40,Value,0,-9500000,13531973,4031973
2243,2020-03-31,4,Value,0,-9519002,10851660,1332658
2243,2020-06-30,4,Value,0,-9519002,10851660,1332658
2243,2020-09-30,4,Value,0,-9519002,10851660,1332658
2243,2020-12-31,4,Value,0,-9519002,10851660,1332658
2243,2021-03-31,4,Value,0,-9519002,10851660,1332658
2243,2021-06-30,4,Value,0,-9519002,10851660,1332658
2243,2021-09-30,4,Value,0,-9519002,10851660,1332658
2243,2021-12-31,4,Value,0,-9519002,10851660,1332658
2248,2021-12-31,12961,Value,0,-17399035,27832033,10432998
2256,2020-03-31,902,Value,695160,-10000001,10898373,898372
2256,2020-06-30,902,Value,733900,-10000001,10898373,898372
2256,2020-09-30,902,Value,678130,-10000001,10898373,898372
2256,2020-11-15,902,Distribution,92093,-10000001,10990466,990465
2256,2020-12-31,902,Value,945920,-10000001,10990466,990465
2256,2021-03-31,902,Value,942960,-10000001,10990466,990465
2256,2021-06-30,902,Value,942050,-10000001,10990466,990465
2262,2020-03-31,758,Value,0,-9700001,6857902,-2842099
2262,2020-06-30,758,Value,0,-9700001,6857902,-2842099
2262,2020-09-30,758,Value,0,-9700001,6857902,-2842099
2262,2020-12-31,758,Value,0,-9700001,6857902,-2842099
2262,2021-03-31,758,Value,0,-9700001,6857902,-2842099
2262,2021-06-30,758,Value,0,-9700001,6857902,-2842099
2262,2021-09-30,758,Value,0,-9700001,6857902,-2842099
2262,2021-12-31,758,Value,0,-9700001,6857902,-2842099
2273,2020-03-31,189,Value,0,-10000000,11059538,1059538
2273,2020-06-30,189,Value,0,-10000000,11059538,1059538
2273,2020-09-30,189,Value,0,-10000000,11059538,1059538
2273,2020-12-31,189,Value,0,-10000000,11059538,1059538
2273,2021-03-31,189,Value,0,-10000000,11059538,1059538
2273,2021-06-30,189,Value,0,-10000000,11059538,1059538
2273,2021-09-30,189,Value,0,-10000000,11059538,1059538
2273,2021-12-31,189,Value,0,-10000000,11059538,1059538
2275,2020-03-31,906,Value,0,-9750000,10081036,331036
2275,2020-06-30,906,Value,0,-9750000,10081036,331036
2275,2020-09-30,906,Value,0,-9750000,10081036,331036
2275,2020-12-31,906,Value,0,-9750000,10081036,331036
2275,2021-03-31,906,Value,0,-9750000,10081036,331036
2275,2021-06-30,906,Value,0,-9750000,10081036,331036
2275,2021-09-30,906,Value,0,-9750000,10081036,331036
2275,2021-12-31,906,Value,0,-9750000,10081036,331036
2276,2020-02-15,906,Distribution,119957,-9350001,23220415,13870414
2276,2020-03-31,906,Value,0,-9350001,23220415,13870414
2276,2020-09-30,906,Value,0,-9350001,23220415,13870414
2276,2020-12-31,906,Value,0,-9350001,23220415,13870414
2276,2021-03-31,906,Value,0,-9350001,23220415,13870414
2276,2021-06-30,906,Value,0,-9350001,23220415,13870414
2276,2021-09-30,906,Value,0,-9350001,23220415,13870414
2276,2021-12-31,906,Value,0,-9350001,23220415,13870414
2280,2020-03-31,589,Value,0,-9999999,14696001,4696002
2280,2020-06-30,589,Value,0,-9999999,14696001,4696002
2280,2020-09-30,589,Value,0,-9999999,14696001,4696002
2280,2020-12-31,589,Value,0,-9999999,14696001,4696002
2280,2021-03-31,589,Value,0,-9999999,14696001,4696002
2280,2021-06-30,589,Value,0,-9999999,14696001,4696002
2280,2021-09-30,589,Value,0,-9999999,14696001,4696002
2280,2021-12-31,589,Value,0,-9999999,14696001,4696002
2283,2020-03-31,920,Value,269990,-14432787,10984340,-3448447
2283,2020-06-30,920,Value,269050,-14432787,10984340,-3448447
2283,2020-09-30,920,Value,268610,-14432787,10984340,-3448447
2283,2020-12-31,920,Value,263690,-14432787,10984340,-3448447
2283,2021-03-31,920,Value,263390,-14432787,10984340,-3448447
2283,2021-06-30,920,Value,302840,-14432787,10984340,-3448447
2283,2021-12-31,920,Value,0,-14432787,10984340,-3448447
2285,2021-12-31,17285,Value,0,-10673578,17006976,6333398
2290,2020-03-31,923,Value,0,-8868158,2395288,-6472870
2290,2020-06-30,923,Value,0,-8868158,2395288,-6472870
2290,2020-09-30,923,Value,0,-8868158,2395288,-6472870
2290,2020-12-31,923,Value,0,-8868158,2395288,-6472870
2290,2021-03-31,923,Value,0,-8868158,2395288,-6472870
2290,2021-06-30,923,Value,0,-8868158,2395288,-6472870
2290,2021-09-30,923,Value,0,-8868158,2395288,-6472870
2290,2021-12-31,923,Value,0,-8868158,2395288,-6472870
2293,2020-02-15,910,Capital Call,-89191,-12255129,16267822,4012693
2293,2020-02-15,910,Distribution,92339,-12255129,16360161,4105032
2293,2020-03-31,910,Value,722360,-12255129,16360161,4105032
2293,2020-05-16,910,Capital Call,-3116,-12258245,16360161,4101916
2293,2020-05-16,910,Distribution,2972,-12258245,16363133,4104888
2293,2020-06-30,910,Value,781390,-12258245,16363133,4104888
2293,2020-08-15,910,Capital Call,-1456,-12259701,16363133,4103432
2293,2020-08-15,910,Distribution,68733,-12259701,16431866,4172165
2293,2020-09-30,910,Value,752160,-12259701,16431866,4172165
2297,2020-03-31,218,Value,0,-8745676,6844001,-1901675
2297,2020-06-30,218,Value,0,-8745676,6844001,-1901675
2297,2020-09-30,218,Value,0,-8745676,6844001,-1901675
2297,2020-12-31,218,Value,0,-8745676,6844001,-1901675
2297,2021-03-31,218,Value,0,-8745676,6844001,-1901675
2297,2021-06-30,218,Value,0,-8745676,6844001,-1901675
2297,2021-09-30,218,Value,0,-8745676,6844001,-1901675
2297,2021-12-31,218,Value,0,-8745676,6844001,-1901675
2301,2021-12-31,716,Value,0,-9866665,6933333,-2933332
2302,2020-03-31,716,Value,0,-10000000,22219111,12219111
2302,2020-06-30,716,Value,0,-10000000,22219111,12219111
2302,2020-09-30,716,Value,0,-10000000,22219111,12219111
2302,2020-12-31,716,Value,0,-10000000,22219111,12219111
2302,2021-03-31,716,Value,0,-10000000,22219111,12219111
2302,2021-06-30,716,Value,0,-10000000,22219111,12219111
2302,2021-09-30,716,Value,0,-10000000,22219111,12219111
2302,2021-12-31,716,Value,0,-10000000,22219111,12219111
2306,2020-01-15,454,Capital Call,0,-10362366,20319996,9957630
2306,2020-01-15,454,Distribution,10998,-10362366,20330994,9968628
2306,2020-02-29,454,Value,0,-10362366,20330994,9968628
2306,2020-04-15,454,Capital Call,0,-10362366,20330994,9968628
2306,2020-04-15,454,Distribution,0,-10362366,20330994,9968628
2306,2020-05-31,454,Value,0,-10362366,20330994,9968628
2306,2020-08-31,454,Value,0,-10362366,20330994,9968628
2306,2020-11-30,454,Value,0,-10362366,20330994,9968628
2306,2021-02-28,454,Value,0,-10362366,20330994,9968628
2306,2021-05-31,454,Value,0,-10362366,20330994,9968628
2306,2021-08-31,454,Value,0,-10362366,20330994,9968628
2306,2021-10-16,454,Capital Call,0,-10362366,20330994,9968628
2306,2021-10-16,454,Distribution,0,-10362366,20330994,9968628
2306,2021-12-31,454,Value,0,-10362366,20330994,9968628
2324,2020-03-31,3620,Value,5049000,-9954000,7730000,-2224000
2324,2020-05-16,3620,Distribution,652000,-9954000,8382000,-1572000
2324,2020-06-30,3620,Value,3413000,-9954000,8382000,-1572000
2324,2020-08-15,3620,Distribution,82000,-9954000,8464000,-1490000
2324,2020-09-30,3620,Value,3482000,-9954000,8464000,-1490000
2324,2020-12-31,3620,Value,3792000,-9954000,8464000,-1490000
2326,2020-03-31,934,Value,0,-9850000,6452735,-3397265
2326,2020-06-30,934,Value,0,-9850000,6452735,-3397265
2326,2020-09-30,934,Value,0,-9850000,6452735,-3397265
2326,2020-12-31,934,Value,0,-9850000,6452735,-3397265
2326,2021-03-31,934,Value,0,-9850000,6452735,-3397265
2326,2021-06-30,934,Value,0,-9850000,6452735,-3397265
2326,2021-09-30,934,Value,0,-9850000,6452735,-3397265
2326,2021-12-31,934,Value,0,-9850000,6452735,-3397265
2327,2021-12-31,934,Value,0,-10000000,7701197,-2298803
2390,2020-03-31,1383,Value,0,-9370000,15741600,6371600
2390,2020-06-30,1383,Value,0,-9370000,15741600,6371600
2390,2020-09-30,1383,Value,0,-9370000,15741600,6371600
2390,2020-12-31,1383,Value,0,-9370000,15741600,6371600
2390,2021-03-31,1383,Value,0,-9370000,15741600,6371600
2390,2021-06-30,1383,Value,0,-9370000,15741600,6371600
2390,2021-09-30,1383,Value,0,-9370000,15741600,6371600
2390,2021-12-31,1383,Value,0,-9370000,15741600,6371600
2397,2021-12-31,1366,Value,0,-9650000,11510000,1860000
2406,2021-12-31,1389,Value,0,-11185182,9037037,-2148145
2407,2020-03-31,938,Value,0,-9899998,15666668,5766670
2407,2020-06-30,938,Value,0,-9899998,15666668,5766670
2407,2020-09-30,938,Value,0,-9899998,15666668,5766670
2407,2020-12-31,938,Value,0,-9899998,15666668,5766670
2407,2021-03-31,938,Value,0,-9899998,15666668,5766670
2407,2021-06-30,938,Value,0,-9899998,15666668,5766670
2407,2021-09-30,938,Value,0,-9899998,15666668,5766670
2407,2021-12-31,938,Value,0,-9899998,15666668,5766670
2408,2020-02-15,11277,Capital Call,-10417,-9677084,12843750,3166666
2408,2020-02-15,11277,Distribution,41667,-9677084,12885417,3208333
2408,2020-03-31,11277,Value,885410,-9677084,12885417,3208333
2408,2020-06-30,11277,Value,875000,-9677084,12885417,3208333
2408,2020-09-30,11277,Value,875000,-9677084,12885417,3208333
2408,2021-12-31,11277,Value,0,-9677084,12885417,3208333
2411,2020-03-31,745,Value,0,-9200000,10160000,960000
2411,2020-06-30,745,Value,0,-9200000,10160000,960000
2411,2020-09-30,745,Value,0,-9200000,10160000,960000
2411,2020-12-31,745,Value,0,-9200000,10160000,960000
2411,2021-03-31,745,Value,0,-9200000,10160000,960000
2411,2021-06-30,745,Value,0,-9200000,10160000,960000
2411,2021-09-30,745,Value,0,-9200000,10160000,960000
2411,2021-12-31,745,Value,0,-9200000,10160000,960000
2447,2021-12-31,1412,Value,0,-10000000,3300000,-6700000
2449,2020-03-31,563,Value,0,-9933333,4271333,-5662000
2449,2020-06-30,563,Value,0,-9933333,4271333,-5662000
2449,2020-09-30,563,Value,0,-9933333,4271333,-5662000
2449,2020-12-31,563,Value,0,-9933333,4271333,-5662000
2449,2021-03-31,563,Value,0,-9933333,4271333,-5662000
2449,2021-06-30,563,Value,0,-9933333,4271333,-5662000
2449,2021-09-30,563,Value,0,-9933333,4271333,-5662000
2449,2021-12-31,563,Value,0,-9933333,4271333,-5662000
2483,2020-03-31,1447,Value,0,-9700000,7231096,-2468904
2483,2020-06-30,1447,Value,0,-9700000,7231096,-2468904
2483,2020-09-30,1447,Value,0,-9700000,7231096,-2468904
2483,2020-12-31,1447,Value,0,-9700000,7231096,-2468904
2483,2021-03-31,1447,Value,0,-9700000,7231096,-2468904
2483,2021-06-30,1447,Value,0,-9700000,7231096,-2468904
2483,2021-09-30,1447,Value,0,-9700000,7231096,-2468904
2483,2021-12-31,1447,Value,0,-9700000,7231096,-2468904
2514,2020-03-31,94982,Value,0,-9994001,3704777,-6289224
2514,2020-06-30,94982,Value,0,-9994001,3704777,-6289224
2514,2020-09-30,94982,Value,0,-9994001,3704777,-6289224
2514,2020-12-31,94982,Value,0,-9994001,3704777,-6289224
2514,2021-03-31,94982,Value,0,-9994001,3704777,-6289224
2514,2021-06-30,94982,Value,0,-9994001,3704777,-6289224
2514,2021-09-30,94982,Value,0,-9994001,3704777,-6289224
2514,2021-12-31,94982,Value,0,-9994001,3704777,-6289224
2535,2020-03-31,832,Value,0,-9754999,15632387,5877388
2535,2020-06-30,832,Value,0,-9754999,15632387,5877388
2535,2020-09-30,832,Value,0,-9754999,15632387,5877388
2535,2020-12-31,832,Value,0,-9754999,15632387,5877388
2535,2021-03-31,832,Value,0,-9754999,15632387,5877388
2535,2021-06-30,832,Value,0,-9754999,15632387,5877388
2535,2021-09-30,832,Value,0,-9754999,15632387,5877388
2535,2021-12-31,832,Value,0,-9754999,15632387,5877388
2553,2020-03-31,1480,Value,0,-9999998,10174001,174003
2553,2020-06-30,1480,Value,0,-9999998,10174001,174003
2553,2020-09-30,1480,Value,0,-9999998,10174001,174003
2553,2020-12-31,1480,Value,0,-9999998,10174001,174003
2553,2021-03-31,1480,Value,0,-9999998,10174001,174003
2553,2021-06-30,1480,Value,0,-9999998,10174001,174003
2553,2021-09-30,1480,Value,0,-9999998,10174001,174003
2553,2021-12-31,1480,Value,0,-9999998,10174001,174003
2554,2020-03-31,1480,Value,0,-10000002,17220004,7220002
2554,2020-05-16,1480,Distribution,-2000,-10000002,17218004,7218002
2554,2020-06-30,1480,Value,0,-10000002,17218004,7218002
2554,2020-09-30,1480,Value,0,-10000002,17218004,7218002
2554,2020-12-31,1480,Value,0,-10000002,17218004,7218002
2554,2021-03-31,1480,Value,0,-10000002,17218004,7218002
2554,2021-06-30,1480,Value,0,-10000002,17218004,7218002
2554,2021-09-30,1480,Value,0,-10000002,17218004,7218002
2554,2021-12-31,1480,Value,0,-10000002,17218004,7218002
2556,2020-03-31,1481,Value,0,-10000000,4234492,-5765508
2556,2020-06-30,1481,Value,0,-10000000,4234492,-5765508
2556,2020-09-30,1481,Value,0,-10000000,4234492,-5765508
2556,2020-12-31,1481,Value,0,-10000000,4234492,-5765508
2556,2021-03-31,1481,Value,0,-10000000,4234492,-5765508
2556,2021-06-30,1481,Value,0,-10000000,4234492,-5765508
2556,2021-09-30,1481,Value,0,-10000000,4234492,-5765508
2556,2021-12-31,1481,Value,0,-10000000,4234492,-5765508
2563,2020-03-31,1484,Value,0,-10053856,23236461,13182605
2563,2020-06-30,1484,Value,0,-10053856,23236461,13182605
2563,2020-09-30,1484,Value,0,-10053856,23236461,13182605
2563,2020-12-31,1484,Value,0,-10053856,23236461,13182605
2563,2021-03-31,1484,Value,0,-10053856,23236461,13182605
2563,2021-06-30,1484,Value,0,-10053856,23236461,13182605
2563,2021-09-30,1484,Value,0,-10053856,23236461,13182605
2563,2021-12-31,1484,Value,0,-10053856,23236461,13182605
2569,2020-03-31,1488,Value,1479190,-10000000,7703680,-2296320
2569,2020-06-30,1488,Value,1445740,-10000000,7703680,-2296320
2569,2020-09-30,1488,Value,1443220,-10000000,7703680,-2296320
2569,2020-12-31,1488,Value,1457670,-10000000,7703680,-2296320
2569,2021-03-31,1488,Value,1459140,-10000000,7703680,-2296320
2569,2021-06-30,1488,Value,1420920,-10000000,7703680,-2296320
2573,2020-03-31,47529,Value,0,-10000000,11980806,1980806
2573,2020-06-30,47529,Value,0,-10000000,11980806,1980806
2573,2020-09-30,47529,Value,0,-10000000,11980806,1980806
2573,2020-12-31,47529,Value,0,-10000000,11980806,1980806
2573,2021-03-31,47529,Value,0,-10000000,11980806,1980806
2573,2021-06-30,47529,Value,0,-10000000,11980806,1980806
2573,2021-09-30,47529,Value,0,-10000000,11980806,1980806
2573,2021-12-31,47529,Value,0,-10000000,11980806,1980806
2647,2021-12-31,400,Value,0,-10000000,29011428,19011428
2659,2021-12-31,1561,Value,0,-10000000,5604461,-4395539
2662,2021-12-31,920,Value,0,-10000000,9400547,-599453
2670,2020-01-15,895,Capital Call,0,-10934412,8612689,-2321723
2670,2020-01-15,895,Distribution,0,-10934412,8612689,-2321723
2670,2020-02-29,895,Value,2249490,-10934412,8612689,-2321723
2670,2020-04-15,895,Capital Call,0,-10934412,8612689,-2321723
2670,2020-04-15,895,Distribution,0,-10934412,8612689,-2321723
2670,2020-05-31,895,Value,1746190,-10934412,8612689,-2321723
2670,2020-08-31,895,Value,1682960,-10934412,8612689,-2321723
2670,2020-10-16,895,Capital Call,-81914,-11016326,8612689,-2403637
2670,2020-11-30,895,Value,1754160,-11016326,8612689,-2403637
2670,2021-02-28,895,Value,1754160,-11016326,8612689,-2403637
2670,2021-05-31,895,Value,2015150,-11016326,8612689,-2403637
2670,2021-08-31,895,Value,2055010,-11016326,8612689,-2403637
2670,2021-10-16,895,Capital Call,0,-11016326,8612689,-2403637
2670,2021-10-16,895,Distribution,0,-11016326,8612689,-2403637
2670,2021-11-30,895,Value,2289070,-11016326,8612689,-2403637
2924,2020-03-31,450,Value,0,-9600001,20662080,11062079
2924,2020-06-30,450,Value,0,-9600001,20662080,11062079
2924,2020-09-30,450,Value,0,-9600001,20662080,11062079
2924,2020-12-31,450,Value,0,-9600001,20662080,11062079
2924,2021-03-31,450,Value,0,-9600001,20662080,11062079
2924,2021-06-30,450,Value,0,-9600001,20662080,11062079
2924,2021-09-30,450,Value,0,-9600001,20662080,11062079
2924,2021-12-31,450,Value,0,-9600001,20662080,11062079
2937,2020-02-15,545,Capital Call,0,-11250919,30059407,18808488
2937,2020-02-15,545,Distribution,0,-11250919,30059407,18808488
2937,2020-03-31,545,Value,86420,-11250919,30059407,18808488
2937,2020-06-30,545,Value,86440,-11250919,30059407,18808488
2937,2020-09-30,545,Value,84100,-11250919,30059407,18808488
2937,2020-12-31,545,Value,82690,-11250919,30059407,18808488
2937,2021-03-31,545,Value,82340,-11250919,30059407,18808488
2937,2021-05-16,545,Distribution,42309,-11250919,30101716,18850797
2937,2021-06-30,545,Value,36560,-11250919,30101716,18850797
2937,2021-09-30,545,Value,43250,-11250919,30101716,18850797
2937,2021-12-31,545,Value,42790,-11250919,30101716,18850797
2941,2020-03-31,1886,Value,459110,-9308273,15266655,5958382
2941,2020-06-30,1886,Value,459110,-9308273,15266655,5958382
2941,2020-08-15,1886,Capital Call,273,-9308000,15266655,5958655
2941,2020-08-15,1886,Distribution,-604,-9308000,15266051,5958051
2941,2020-09-30,1886,Value,449490,-9308000,15266051,5958051
2941,2020-11-15,1886,Capital Call,-170,-9308170,15266051,5957881
2941,2020-11-15,1886,Distribution,434,-9308170,15266485,5958315
2941,2020-12-31,1886,Value,454700,-9308170,15266485,5958315
2941,2021-02-14,1886,Capital Call,-176,-9308346,15266485,5958139
2941,2021-02-14,1886,Distribution,134,-9308346,15266619,5958273
2941,2021-03-31,1886,Value,529490,-9308346,15266619,5958273
2941,2021-05-16,1886,Capital Call,176,-9308170,15266619,5958449
2941,2021-05-16,1886,Distribution,-133,-9308170,15266486,5958316
2941,2021-06-30,1886,Value,523720,-9308170,15266486,5958316
2941,2021-08-15,1886,Capital Call,170,-9308000,15266486,5958486
2941,2021-08-15,1886,Distribution,-435,-9308000,15266051,5958051
2941,2021-09-30,1886,Value,574300,-9308000,15266051,5958051
2942,2020-03-31,1986,Value,0,-8875600,10331820,1456220
2942,2020-06-30,1986,Value,0,-8875600,10331820,1456220
2942,2020-09-30,1986,Value,0,-8875600,10331820,1456220
2942,2020-12-31,1986,Value,0,-8875600,10331820,1456220
2942,2021-03-31,1986,Value,0,-8875600,10331820,1456220
2942,2021-06-30,1986,Value,0,-8875600,10331820,1456220
2942,2021-09-30,1986,Value,0,-8875600,10331820,1456220
2942,2021-12-31,1986,Value,0,-8875600,10331820,1456220
2944,2020-03-31,1986,Value,0,-9999999,7880544,-2119455
2944,2020-06-30,1986,Value,0,-9999999,7880544,-2119455
2944,2020-09-30,1986,Value,0,-9999999,7880544,-2119455
2944,2020-12-31,1986,Value,0,-9999999,7880544,-2119455
2944,2021-03-31,1986,Value,0,-9999999,7880544,-2119455
2944,2021-06-30,1986,Value,0,-9999999,7880544,-2119455
2944,2021-09-30,1986,Value,0,-9999999,7880544,-2119455
2944,2021-12-31,1986,Value,0,-9999999,7880544,-2119455
2945,2020-03-31,1099,Value,0,-10000000,2731194,-7268806
2945,2020-06-30,1099,Value,0,-10000000,2731194,-7268806
2945,2020-09-30,1099,Value,0,-10000000,2731194,-7268806
2945,2020-12-31,1099,Value,0,-10000000,2731194,-7268806
2945,2021-03-31,1099,Value,0,-10000000,2731194,-7268806
2945,2021-06-30,1099,Value,0,-10000000,2731194,-7268806
2945,2021-09-30,1099,Value,0,-10000000,2731194,-7268806
2945,2021-12-31,1099,Value,0,-10000000,2731194,-7268806
2946,2020-03-31,291,Value,159470,-10000000,14311934,4311934
2946,2020-06-30,291,Value,159470,-10000000,14311934,4311934
2946,2020-09-30,291,Value,159470,-10000000,14311934,4311934
2946,2020-12-31,291,Value,159470,-10000000,14311934,4311934
2946,2021-03-31,291,Value,159470,-10000000,14311934,4311934
2946,2021-06-30,291,Value,159470,-10000000,14311934,4311934
2947,2020-03-31,59,Value,0,-10000000,12954454,2954454
2947,2020-06-30,59,Value,0,-10000000,12954454,2954454
2947,2020-09-30,59,Value,0,-10000000,12954454,2954454
2947,2020-12-31,59,Value,0,-10000000,12954454,2954454
2947,2021-03-31,59,Value,0,-10000000,12954454,2954454
2947,2021-06-30,59,Value,0,-10000000,12954454,2954454
2947,2021-09-30,59,Value,0,-10000000,12954454,2954454
2947,2021-12-31,59,Value,0,-10000000,12954454,2954454
2949,2020-03-31,1992,Value,3736500,-10000000,7316920,-2683080
2949,2020-06-30,1992,Value,1734910,-10000000,7316920,-2683080
2949,2020-09-30,1992,Value,1739510,-10000000,7316920,-2683080
2949,2020-12-31,1992,Value,2332280,-10000000,7316920,-2683080
2949,2021-03-31,1992,Value,2332280,-10000000,7316920,-2683080
2949,2021-06-30,1992,Value,2615540,-10000000,7316920,-2683080
2950,2020-03-31,2505,Value,0,-8140000,1415624,-6724376
2950,2020-06-30,2505,Value,0,-8140000,1415624,-6724376
2950,2020-09-30,2505,Value,0,-8140000,1415624,-6724376
2950,2020-12-31,2505,Value,0,-8140000,1415624,-6724376
2950,2021-03-31,2505,Value,0,-8140000,1415624,-6724376
2950,2021-06-30,2505,Value,0,-8140000,1415624,-6724376
2950,2021-09-30,2505,Value,0,-8140000,1415624,-6724376
2950,2021-12-31,2505,Value,0,-8140000,1415624,-6724376
2952,2020-03-31,1994,Value,0,-8902986,9026758,123772
2952,2020-06-30,1994,Value,0,-8902986,9026758,123772
2952,2020-09-30,1994,Value,0,-8902986,9026758,123772
2952,2020-12-31,1994,Value,0,-8902986,9026758,123772
2952,2021-03-31,1994,Value,0,-8902986,9026758,123772
2952,2021-06-30,1994,Value,0,-8902986,9026758,123772
2952,2021-09-30,1994,Value,0,-8902986,9026758,123772
2952,2021-12-31,1994,Value,0,-8902986,9026758,123772
2956,2020-02-15,1488,Distribution,294038,-10000000,8936526,-1063474
2956,2020-03-31,1488,Value,0,-10000000,8936526,-1063474
2956,2020-09-30,1488,Value,0,-10000000,8936526,-1063474
2956,2020-12-31,1488,Value,0,-10000000,8936526,-1063474
2956,2021-03-31,1488,Value,0,-10000000,8936526,-1063474
2956,2021-06-30,1488,Value,0,-10000000,8936526,-1063474
2956,2021-09-30,1488,Value,0,-10000000,8936526,-1063474
2956,2021-12-31,1488,Value,0,-10000000,8936526,-1063474
2958,2020-03-31,1997,Value,0,-10000001,9078877,-921124
2958,2020-06-30,1997,Value,0,-10000001,9078877,-921124
2958,2020-09-30,1997,Value,0,-10000001,9078877,-921124
2958,2020-12-31,1997,Value,0,-10000001,9078877,-921124
2958,2021-03-31,1997,Value,0,-10000001,9078877,-921124
2958,2021-06-30,1997,Value,0,-10000001,9078877,-921124
2958,2021-09-30,1997,Value,0,-10000001,9078877,-921124
2958,2021-12-31,1997,Value,0,-10000001,9078877,-921124
2959,2020-12-31,1998,Value,676600,-9950000,9114200,-835800
2961,2020-03-31,1252,Value,0,-9999999,7790141,-2209858
2961,2020-06-30,1252,Value,0,-9999999,7790141,-2209858
2961,2020-09-30,1252,Value,0,-9999999,7790141,-2209858
2961,2020-12-31,1252,Value,0,-9999999,7790141,-2209858
2961,2021-03-31,1252,Value,0,-9999999,7790141,-2209858
2961,2021-06-30,1252,Value,0,-9999999,7790141,-2209858
2961,2021-09-30,1252,Value,0,-9999999,7790141,-2209858
2961,2021-12-31,1252,Value,0,-9999999,7790141,-2209858
2964,2020-03-31,2001,Value,0,-10000000,2629270,-7370730
2964,2020-06-30,2001,Value,0,-10000000,2629270,-7370730
2964,2020-09-30,2001,Value,0,-10000000,2629270,-7370730
2964,2020-12-31,2001,Value,0,-10000000,2629270,-7370730
2964,2021-03-31,2001,Value,0,-10000000,2629270,-7370730
2964,2021-06-30,2001,Value,0,-10000000,2629270,-7370730
2964,2021-09-30,2001,Value,0,-10000000,2629270,-7370730
2964,2021-12-31,2001,Value,0,-10000000,2629270,-7370730
2968,2020-03-31,2004,Value,0,-10000001,13792866,3792865
2968,2020-06-30,2004,Value,0,-10000001,13792866,3792865
2968,2020-09-30,2004,Value,0,-10000001,13792866,3792865
2968,2020-12-31,2004,Value,0,-10000001,13792866,3792865
2968,2021-03-31,2004,Value,0,-10000001,13792866,3792865
2968,2021-06-30,2004,Value,0,-10000001,13792866,3792865
2968,2021-09-30,2004,Value,0,-10000001,13792866,3792865
2968,2021-12-31,2004,Value,0,-10000001,13792866,3792865
2972,2021-12-31,2007,Value,0,-9590000,33651310,24061310
2973,2020-03-31,2008,Value,0,-9999999,9969999,-30000
2973,2020-06-30,2008,Value,0,-9999999,9969999,-30000
2973,2020-09-30,2008,Value,0,-9999999,9969999,-30000
2973,2020-12-31,2008,Value,0,-9999999,9969999,-30000
2973,2021-03-31,2008,Value,0,-9999999,9969999,-30000
2973,2021-06-30,2008,Value,0,-9999999,9969999,-30000
2973,2021-09-30,2008,Value,0,-9999999,9969999,-30000
2973,2021-12-31,2008,Value,0,-9999999,9969999,-30000
2974,2020-03-31,2009,Value,0,-10000000,58000,-9942000
